date,ticker,open,high,low,close,volume
2022-06-29,BRK-B,410.23,413.79,410.23,412.35,10315828
2022-06-30,BRK-B,412.78,416.54,412.78,416.44,11626736
2022-07-01,BRK-B,418.63,423.5,418.63,423.39,7321780
2022-07-04,BRK-B,421.29,428.76,421.29,427.99,1695311
2022-07-05,BRK-B,429.38,431.91,428.99,431.79,1449829
2022-07-06,BRK-B,430.03,430.07,429.22,429.55,2264173
2022-07-07,BRK-B,429.07,432.32,429.07,431.54,7693353
2022-07-08,BRK-B,430.36,430.36,425.86,426.95,3978667
2022-07-11,BRK-B,427.51,427.51,421.93,422.86,2859386
2022-07-12,BRK-B,423.82,423.82,420.19,420.31,9745660
2022-07-13,BRK-B,418.4,423.41,418.4,422.0,7348718
2022-07-14,BRK-B,420.33,420.33,414.85,417.75,4420932
2022-07-15,BRK-B,417.92,417.92,414.05,414.75,6869749
2022-07-18,BRK-B,415.35,417.98,415.35,417.28,13148145
2022-07-19,BRK-B,417.69,419.78,417.69,419.75,11725103
2022-07-20,BRK-B,417.39,418.66,417.11,417.54,11481979
2022-07-21,BRK-B,418.9,418.9,414.22,414.52,7501199
2022-07-22,BRK-B,414.86,416.34,407.95,411.59,14766959
2022-07-25,BRK-B,411.76,412.2,411.13,411.93,6752466
2022-07-26,BRK-B,412.14,412.95,411.44,412.12,12787964
2022-07-27,BRK-B,412.97,414.2,409.51,410.04,6807061
2022-07-28,BRK-B,409.25,411.09,408.0,410.82,3260920
2022-07-29,BRK-B,410.87,410.87,406.62,408.19,5414662
2022-08-01,BRK-B,407.77,410.49,407.23,408.75,3585791
2022-08-02,BRK-B,408.11,408.11,401.66,403.62,6831714
2022-08-03,BRK-B,402.9,403.06,401.87,402.15,4206045
2022-08-04,BRK-B,403.3,403.3,399.21,399.3,3665678
2022-08-05,BRK-B,398.11,405.72,398.11,404.74,12294383
2022-08-08,BRK-B,406.56,409.82,406.56,407.41,5219893
2022-08-09,BRK-B,407.7,408.34,406.94,407.0,4682910
2022-08-10,BRK-B,407.37,407.87,406.45,407.17,7681542
2022-08-11,BRK-B,405.65,405.79,402.17,403.03,2451734
2022-08-12,BRK-B,402.31,402.31,399.87,400.08,8724298
2022-08-15,BRK-B,399.37,399.37,395.39,395.62,9122282
2022-08-16,BRK-B,397.53,398.44,396.64,397.79,9996927
2022-08-17,BRK-B,397.36,397.36,394.98,397.0,9367373
2022-08-18,BRK-B,395.44,407.69,395.44,406.58,5135151
2022-08-19,BRK-B,405.27,405.27,401.82,402.48,7932588
2022-08-22,BRK-B,403.61,403.61,396.16,399.06,1513782
2022-08-23,BRK-B,398.54,399.97,397.16,397.95,5207427
2022-08-24,BRK-B,396.37,396.37,391.36,392.61,6192685
2022-08-25,BRK-B,392.22,394.55,391.91,392.45,8930875
2022-08-26,BRK-B,392.73,393.99,392.73,393.71,10678781
2022-08-29,BRK-B,394.56,394.56,391.8,392.31,4304002
2022-08-30,BRK-B,391.56,398.26,391.56,397.29,2056740
2022-08-31,BRK-B,398.17,399.94,398.17,399.3,6467780
2022-09-01,BRK-B,398.38,403.26,398.38,400.29,7788357
2022-09-02,BRK-B,399.37,402.77,399.37,402.07,7058728
2022-09-05,BRK-B,404.03,408.99,404.03,406.16,7656970
2022-09-06,BRK-B,407.08,415.05,407.08,414.35,4896510
2022-09-07,BRK-B,415.27,415.27,410.84,412.82,11336093
2022-09-08,BRK-B,413.65,414.77,412.56,413.64,13238007
2022-09-09,BRK-B,414.16,416.22,414.0,414.99,8172942
2022-09-12,BRK-B,413.67,418.71,413.67,417.69,4769577
2022-09-13,BRK-B,417.81,417.81,410.53,412.55,5138796
2022-09-14,BRK-B,412.16,412.16,410.55,412.02,14366117
2022-09-15,BRK-B,412.11,412.11,405.97,407.69,1923347
2022-09-16,BRK-B,407.78,407.78,403.67,405.94,14497539
2022-09-19,BRK-B,405.88,410.49,405.88,409.12,9334995
2022-09-20,BRK-B,409.0,411.33,408.49,408.9,13662347
2022-09-21,BRK-B,408.62,411.13,408.62,411.05,2204789
2022-09-22,BRK-B,410.52,417.73,410.52,414.82,10551455
2022-09-23,BRK-B,414.93,414.93,407.74,407.79,6945090
2022-09-26,BRK-B,408.59,413.12,408.59,410.84,3328119
2022-09-27,BRK-B,409.74,412.47,408.86,411.73,10374920
2022-09-28,BRK-B,413.47,414.06,408.88,410.77,7373287
2022-09-29,BRK-B,410.9,410.9,408.16,408.6,2690271
2022-09-30,BRK-B,408.79,408.79,406.03,406.42,6872403
2022-10-03,BRK-B,407.19,407.19,395.02,396.83,11617477
2022-10-04,BRK-B,396.12,399.5,396.12,397.1,10838277
2022-10-05,BRK-B,396.67,401.56,396.67,400.23,8093462
2022-10-06,BRK-B,399.56,406.03,399.56,405.33,4415864
2022-10-07,BRK-B,407.4,407.4,399.89,402.95,9492732
2022-10-10,BRK-B,402.85,402.91,398.87,400.12,4887345
2022-10-11,BRK-B,399.6,399.6,398.09,398.93,5495657
2022-10-12,BRK-B,399.93,399.93,393.98,394.38,7403371
2022-10-13,BRK-B,393.72,402.01,393.72,399.66,11933179
2022-10-14,BRK-B,400.07,407.19,400.07,404.71,4062517
2022-10-17,BRK-B,405.39,405.39,402.17,403.33,593678
2022-10-18,BRK-B,403.59,403.59,399.97,402.11,5159963
2022-10-19,BRK-B,402.56,408.52,402.56,406.64,10934608
2022-10-20,BRK-B,408.52,413.06,408.52,411.42,2375109
2022-10-21,BRK-B,411.51,411.51,406.59,407.52,3947298
2022-10-24,BRK-B,406.5,413.91,406.5,413.2,9195544
2022-10-25,BRK-B,411.77,416.27,409.81,412.69,7382533
2022-10-26,BRK-B,414.74,414.74,411.39,413.28,13213708
2022-10-27,BRK-B,413.26,415.17,412.54,413.5,10994466
2022-10-28,BRK-B,412.41,418.29,412.41,417.38,2300064
2022-10-31,BRK-B,415.91,425.05,415.91,424.82,9162504
2022-11-01,BRK-B,425.59,428.32,425.59,427.61,6407802
2022-11-02,BRK-B,428.58,429.31,426.75,428.23,9668744
2022-11-03,BRK-B,429.31,429.31,424.99,425.11,12224537
2022-11-04,BRK-B,424.18,430.07,424.18,429.17,1024659
2022-11-07,BRK-B,428.71,430.94,428.49,429.23,565938
2022-11-08,BRK-B,430.93,439.69,430.93,437.25,10093329
2022-11-09,BRK-B,437.98,437.98,435.51,435.63,3829042
2022-11-10,BRK-B,436.07,437.1,435.51,436.14,8003687
2022-11-11,BRK-B,435.3,435.3,430.62,430.77,6040638
2022-11-14,BRK-B,432.82,432.82,428.83,429.21,4655807
2022-11-15,BRK-B,428.96,428.96,417.33,418.77,11182941
2022-11-16,BRK-B,418.92,424.87,418.92,422.35,5739799
2022-11-17,BRK-B,423.55,423.55,417.06,417.73,9549129
2022-11-18,BRK-B,415.79,422.54,415.79,422.29,6408277
2022-11-21,BRK-B,422.52,422.52,419.56,421.03,2202383
2022-11-22,BRK-B,421.39,425.84,421.39,424.92,14111584
2022-11-23,BRK-B,424.1,426.09,423.06,424.44,14512953
2022-11-24,BRK-B,425.06,425.06,419.04,421.16,10801783
2022-11-25,BRK-B,420.99,424.38,420.99,423.7,3916977
2022-11-28,BRK-B,424.06,424.06,419.84,420.51,2783772
2022-11-29,BRK-B,421.17,421.17,414.67,416.34,9167487
2022-11-30,BRK-B,417.34,417.34,412.97,413.99,5400213
2022-12-01,BRK-B,415.18,418.32,415.18,417.36,3299532
2022-12-02,BRK-B,417.49,421.7,417.49,419.49,12328379
2022-12-05,BRK-B,420.76,424.94,420.76,424.71,8447124
2022-12-06,BRK-B,423.77,424.13,421.53,423.25,2958069
2022-12-07,BRK-B,423.6,427.26,422.85,425.7,13969271
2022-12-08,BRK-B,425.78,425.78,421.4,423.36,8470453
2022-12-09,BRK-B,423.48,424.72,422.35,423.18,5899293
2022-12-12,BRK-B,421.66,421.66,419.37,419.71,5152923
2022-12-13,BRK-B,420.51,420.51,416.67,418.65,7995614
2022-12-14,BRK-B,418.7,427.41,418.7,425.13,10389214
2022-12-15,BRK-B,426.07,427.45,424.41,427.08,12628562
2022-12-16,BRK-B,426.84,428.52,425.49,426.27,10819694
2022-12-19,BRK-B,426.09,428.55,424.47,426.44,5955207
2022-12-20,BRK-B,426.05,426.05,422.3,423.16,12711975
2022-12-21,BRK-B,423.71,430.56,423.71,428.29,7059676
2022-12-22,BRK-B,429.77,429.77,429.31,429.41,11919936
2022-12-23,BRK-B,428.95,433.29,428.95,432.97,10874752
2022-12-26,BRK-B,434.49,434.49,426.67,426.76,626486
2022-12-27,BRK-B,426.83,431.01,426.83,428.73,2889976
2022-12-28,BRK-B,427.52,431.01,426.08,427.73,647346
2022-12-29,BRK-B,425.6,441.47,425.6,438.35,609726
2022-12-30,BRK-B,437.49,444.71,437.49,443.69,5410829
2023-01-02,BRK-B,442.11,442.11,440.24,441.22,6724624
2023-01-03,BRK-B,441.97,452.4,441.97,450.73,628181
2023-01-04,BRK-B,449.48,451.25,448.02,449.51,13139124
2023-01-05,BRK-B,449.95,450.96,449.95,450.85,7917146
2023-01-06,BRK-B,450.78,450.78,449.02,449.27,12153338
2023-01-09,BRK-B,447.85,451.54,447.85,450.39,843913
2023-01-10,BRK-B,448.67,456.91,448.67,455.05,1243509
2023-01-11,BRK-B,455.95,455.95,448.46,448.65,9221588
2023-01-12,BRK-B,447.63,455.05,447.63,453.64,10870143
2023-01-13,BRK-B,455.22,459.28,455.22,456.95,2903853
2023-01-16,BRK-B,456.99,458.81,456.99,458.64,7695243
2023-01-17,BRK-B,459.8,459.8,455.11,455.21,4678733
2023-01-18,BRK-B,457.3,457.3,453.95,455.82,7022694
2023-01-19,BRK-B,456.82,463.83,456.82,462.35,14719381
2023-01-20,BRK-B,462.19,462.19,458.04,459.87,10999241
2023-01-23,BRK-B,456.53,468.17,456.53,466.36,3577064
2023-01-24,BRK-B,466.66,467.24,466.66,466.88,8552368
2023-01-25,BRK-B,466.0,466.0,464.48,464.73,4071094
2023-01-26,BRK-B,463.67,466.59,459.86,462.83,12872099
2023-01-27,BRK-B,462.77,467.82,462.77,466.67,5542839
2023-01-30,BRK-B,466.19,466.97,465.44,465.87,14086661
2023-01-31,BRK-B,463.58,463.58,453.15,457.87,4010436
2023-02-01,BRK-B,458.0,459.99,455.14,456.96,8005515
2023-02-02,BRK-B,456.94,460.17,456.94,459.88,6573655
2023-02-03,BRK-B,460.56,460.56,458.01,458.68,13859668
2023-02-06,BRK-B,458.32,461.72,457.97,460.13,12250556
2023-02-07,BRK-B,459.72,459.72,451.87,454.86,12239966
2023-02-08,BRK-B,453.98,457.99,453.89,455.98,13725754
2023-02-09,BRK-B,457.42,457.42,452.74,453.95,13714344
2023-02-10,BRK-B,453.65,458.39,453.65,457.59,13088599
2023-02-13,BRK-B,458.21,458.54,456.01,457.48,8139838
2023-02-14,BRK-B,457.37,468.16,457.37,467.85,14806532
2023-02-15,BRK-B,467.04,467.04,459.54,461.17,10166717
2023-02-16,BRK-B,461.24,462.32,460.89,461.39,14024866
2023-02-17,BRK-B,460.73,460.73,455.33,457.21,13667241
2023-02-20,BRK-B,458.26,458.26,442.55,446.43,2898141
2023-02-21,BRK-B,445.39,447.4,443.49,446.31,4512444
2023-02-22,BRK-B,448.2,450.57,447.29,448.0,7456143
2023-02-23,BRK-B,448.89,448.89,433.6,434.44,14866488
2023-02-24,BRK-B,434.18,437.56,434.18,437.25,10525566
2023-02-27,BRK-B,437.06,438.61,433.86,435.77,10550696
2023-02-28,BRK-B,435.61,435.61,426.55,427.06,7099427
2023-03-01,BRK-B,426.12,426.12,415.84,418.0,2962878
2023-03-02,BRK-B,417.47,417.47,412.71,413.34,12733007
2023-03-03,BRK-B,412.73,415.95,412.73,414.09,1066583
2023-03-06,BRK-B,411.79,416.84,411.79,416.11,9243342
2023-03-07,BRK-B,415.45,415.45,410.38,410.76,6283337
2023-03-08,BRK-B,413.37,413.37,405.39,406.06,3455259
2023-03-09,BRK-B,407.25,407.48,406.92,407.42,7772427
2023-03-10,BRK-B,407.97,414.17,407.97,411.55,14202703
2023-03-13,BRK-B,410.95,420.62,410.95,417.98,9619922
2023-03-14,BRK-B,415.69,415.69,411.55,413.58,5894363
2023-03-15,BRK-B,414.59,415.4,412.01,412.71,14586093
2023-03-16,BRK-B,411.97,413.05,408.95,411.49,2256711
2023-03-17,BRK-B,412.46,412.46,405.4,405.97,3724722
2023-03-20,BRK-B,404.47,412.71,404.47,411.5,8280367
2023-03-21,BRK-B,413.57,413.57,406.97,409.44,11167832
2023-03-22,BRK-B,410.29,410.29,406.83,408.22,13671978
2023-03-23,BRK-B,407.84,408.74,407.84,408.58,2531714
2023-03-24,BRK-B,409.53,409.53,406.55,408.22,1941617
2023-03-27,BRK-B,407.53,415.75,407.53,415.2,10253450
2023-03-28,BRK-B,413.55,416.28,413.55,415.46,3987328
2023-03-29,BRK-B,415.75,416.71,413.38,415.61,10434915
2023-03-30,BRK-B,414.78,417.19,414.78,416.52,848108
2023-03-31,BRK-B,416.31,422.64,416.31,420.82,9801921
2023-04-03,BRK-B,422.61,422.61,411.71,412.6,10127310
2023-04-04,BRK-B,412.79,412.79,406.26,408.64,2291920
2023-04-05,BRK-B,407.31,412.91,407.31,411.02,10498209
2023-04-06,BRK-B,411.45,412.81,410.03,411.86,3715826
2023-04-07,BRK-B,411.03,418.14,411.03,416.98,14314043
2023-04-10,BRK-B,416.9,416.9,409.34,409.9,6811826
2023-04-11,BRK-B,411.07,411.07,407.65,408.72,8014167
2023-04-12,BRK-B,408.78,408.78,404.67,405.19,14902103
2023-04-13,BRK-B,405.69,411.83,405.69,410.83,13253626
2023-04-14,BRK-B,410.16,412.64,410.16,412.27,4433443
2023-04-17,BRK-B,412.92,412.92,406.5,408.48,2859840
2023-04-18,BRK-B,407.76,407.9,406.46,407.55,9061292
2023-04-19,BRK-B,407.81,407.81,402.27,403.1,6515473
2023-04-20,BRK-B,402.38,409.69,402.38,409.54,12595409
2023-04-21,BRK-B,408.27,414.55,408.27,413.7,7844994
2023-04-24,BRK-B,413.62,418.13,413.62,416.6,4850634
2023-04-25,BRK-B,415.27,419.42,415.19,416.0,4909289
2023-04-26,BRK-B,415.37,415.97,412.07,414.09,8339623
2023-04-27,BRK-B,415.9,416.78,413.82,414.88,11672670
2023-04-28,BRK-B,412.97,415.48,412.17,414.21,7167811
2023-05-01,BRK-B,413.25,418.25,413.25,417.93,5579534
2023-05-02,BRK-B,418.32,420.58,418.32,420.53,3796306
2023-05-03,BRK-B,420.05,420.05,416.88,417.38,5157387
2023-05-04,BRK-B,417.98,419.83,416.96,418.57,5922848
2023-05-05,BRK-B,416.17,423.23,416.17,421.73,14872731
2023-05-08,BRK-B,424.56,424.56,416.76,418.43,10776331
2023-05-09,BRK-B,418.43,421.74,418.43,420.17,7107351
2023-05-10,BRK-B,419.48,422.72,419.48,421.31,8404722
2023-05-11,BRK-B,422.09,425.45,422.09,425.36,10443390
2023-05-12,BRK-B,426.74,426.74,422.67,423.63,9060848
2023-05-15,BRK-B,423.84,426.75,423.83,426.42,13127091
2023-05-16,BRK-B,425.37,431.33,425.37,426.7,13849077
2023-05-17,BRK-B,427.21,432.05,427.21,429.42,7196680
2023-05-18,BRK-B,428.37,431.7,428.37,431.54,7787365
2023-05-19,BRK-B,432.01,438.5,432.01,437.8,6224623
2023-05-22,BRK-B,439.33,439.33,433.57,434.36,2235149
2023-05-23,BRK-B,432.96,445.55,432.96,444.9,8286237
2023-05-24,BRK-B,445.76,446.5,440.81,441.89,1802068
2023-05-25,BRK-B,443.14,443.14,439.69,442.28,14218585
2023-05-26,BRK-B,442.79,445.82,441.53,442.31,1115037
2023-05-29,BRK-B,442.5,442.59,441.2,442.29,1137525
2023-05-30,BRK-B,443.1,443.1,438.26,439.02,7120766
2023-05-31,BRK-B,439.27,441.37,439.27,441.16,3982385
2023-06-01,BRK-B,445.0,447.15,441.52,442.99,3203418
2023-06-02,BRK-B,443.35,443.35,436.18,438.07,13556606
2023-06-05,BRK-B,435.64,439.82,435.64,438.28,9228281
2023-06-06,BRK-B,437.8,440.89,437.8,440.84,12905144
2023-06-07,BRK-B,443.29,443.29,435.83,437.7,907824
2023-06-08,BRK-B,437.23,443.58,437.23,443.32,1711866
2023-06-09,BRK-B,442.17,447.38,442.17,446.89,12063925
2023-06-12,BRK-B,446.04,453.01,446.04,452.49,11867875
2023-06-13,BRK-B,451.22,459.02,451.22,457.99,1666285
2023-06-14,BRK-B,457.21,462.87,457.21,461.61,11699005
2023-06-15,BRK-B,462.7,467.28,462.7,467.17,13836980
2023-06-16,BRK-B,466.53,478.3,466.53,476.31,12102822
2023-06-19,BRK-B,476.32,476.32,475.12,475.33,8497238
2023-06-20,BRK-B,475.14,477.65,474.22,475.88,2860806
2023-06-21,BRK-B,475.88,477.29,475.11,476.95,2142793
2023-06-22,BRK-B,474.93,475.56,472.19,475.14,5522550
2023-06-23,BRK-B,475.07,476.48,474.55,475.39,1523795
2023-06-26,BRK-B,473.73,476.78,473.73,476.58,6451362
2023-06-27,BRK-B,478.11,478.11,468.28,469.11,6483443
2023-06-28,BRK-B,469.77,479.86,469.77,479.12,10650587
2023-06-29,BRK-B,480.22,487.64,480.22,485.83,12673136
2023-06-30,BRK-B,486.59,490.99,486.59,489.95,10683733
2023-07-03,BRK-B,488.97,488.97,484.2,485.94,10420820
2023-07-04,BRK-B,488.0,491.51,488.0,490.08,12431052
2023-07-05,BRK-B,491.43,496.31,489.66,491.64,516526
2023-07-06,BRK-B,492.99,499.42,492.99,497.74,7819450
2023-07-07,BRK-B,498.52,503.4,498.52,502.57,8612638
2023-07-10,BRK-B,502.48,502.48,498.54,499.2,11023961
2023-07-11,BRK-B,500.57,501.52,499.2,500.11,12555253
2023-07-12,BRK-B,501.0,501.0,495.97,496.22,11430326
2023-07-13,BRK-B,493.95,494.18,490.65,493.58,5506022
2023-07-14,BRK-B,496.21,499.05,495.8,496.83,9307525
2023-07-17,BRK-B,497.74,499.49,497.74,498.65,9418905
2023-07-18,BRK-B,498.9,500.1,496.6,498.76,4470958
2023-07-19,BRK-B,500.32,501.09,495.26,496.75,14912134
2023-07-20,BRK-B,497.39,500.48,494.79,497.2,958588
2023-07-21,BRK-B,497.93,497.93,495.48,495.73,4344131
2023-07-24,BRK-B,495.43,499.02,495.43,498.61,11085189
2023-07-25,BRK-B,497.4,497.4,490.48,494.32,5960215
2023-07-26,BRK-B,495.07,497.18,492.41,496.37,3292352
2023-07-27,BRK-B,496.81,499.67,496.81,497.89,13815998
2023-07-28,BRK-B,495.21,495.36,493.77,494.1,11746583
2023-07-31,BRK-B,495.14,501.9,495.14,499.24,10168028
2023-08-01,BRK-B,496.99,503.62,496.99,501.65,6569009
2023-08-02,BRK-B,502.43,508.73,502.43,507.52,12033032
2023-08-03,BRK-B,506.94,511.08,506.94,508.74,6702524
2023-08-04,BRK-B,509.21,514.76,509.21,514.04,11322180
2023-08-07,BRK-B,512.9,512.9,503.43,506.41,7916651
2023-08-08,BRK-B,504.73,504.73,498.81,500.31,2385142
2023-08-09,BRK-B,501.38,501.38,497.57,497.63,2351433
2023-08-10,BRK-B,496.78,496.78,491.41,492.77,14784458
2023-08-11,BRK-B,492.29,498.96,492.29,495.97,10995910
2023-08-14,BRK-B,495.95,495.95,492.84,493.72,979759
2023-08-15,BRK-B,495.21,496.25,494.5,494.55,2298794
2023-08-16,BRK-B,495.7,495.7,488.49,489.3,11707644
2023-08-17,BRK-B,491.11,496.35,491.11,495.83,4598270
2023-08-18,BRK-B,496.51,499.93,493.46,494.99,14541858
2023-08-21,BRK-B,493.64,501.47,493.64,499.07,9169755
2023-08-22,BRK-B,496.88,497.68,496.88,497.51,9887020
2023-08-23,BRK-B,495.75,504.76,495.75,501.57,10018733
2023-08-24,BRK-B,500.82,504.82,499.76,502.59,7478049
2023-08-25,BRK-B,503.63,503.63,494.65,494.78,6837758
2023-08-28,BRK-B,494.87,499.07,494.87,497.33,12925751
2023-08-29,BRK-B,497.19,500.41,497.19,500.23,1155679
2023-08-30,BRK-B,500.21,505.0,500.21,503.05,4776836
2023-08-31,BRK-B,501.66,510.1,501.66,508.24,2345663
2023-09-01,BRK-B,506.82,515.9,506.82,514.58,10971813
2023-09-04,BRK-B,514.71,529.08,514.71,525.63,12902933
2023-09-05,BRK-B,527.88,527.88,524.71,525.49,12674688
2023-09-06,BRK-B,525.76,525.76,522.53,523.41,13544583
2023-09-07,BRK-B,525.56,526.72,524.31,525.81,12140705
2023-09-08,BRK-B,528.85,530.49,524.15,526.28,14308896
2023-09-11,BRK-B,524.93,524.93,517.39,518.52,9662346
2023-09-12,BRK-B,519.82,519.82,504.97,508.38,3180944
2023-09-13,BRK-B,509.51,509.51,504.19,504.92,12659668
2023-09-14,BRK-B,504.85,504.85,497.57,499.59,4468779
2023-09-15,BRK-B,500.38,507.63,500.38,505.27,7550297
2023-09-18,BRK-B,505.0,510.54,504.58,505.92,11192852
2023-09-19,BRK-B,505.33,507.06,505.33,506.98,11215480
2023-09-20,BRK-B,508.54,508.97,504.58,508.05,14602116
2023-09-21,BRK-B,506.62,510.19,506.62,508.8,8672530
2023-09-22,BRK-B,508.06,515.44,508.06,513.24,11359522
2023-09-25,BRK-B,513.28,518.28,513.28,517.02,7339430
2023-09-26,BRK-B,517.49,518.38,513.0,515.57,7693360
2023-09-27,BRK-B,514.41,518.31,514.41,518.04,1941386
2023-09-28,BRK-B,519.61,520.42,518.05,519.23,7861500
2023-09-29,BRK-B,519.01,519.01,514.07,515.44,13096876
2023-10-02,BRK-B,513.28,519.69,513.28,519.4,5231496
2023-10-03,BRK-B,521.1,522.6,520.16,520.95,9367032
2023-10-04,BRK-B,523.1,523.1,516.03,516.6,7534720
2023-10-05,BRK-B,516.25,516.25,504.97,508.34,7915027
2023-10-06,BRK-B,509.51,509.51,500.77,504.34,2247899
2023-10-09,BRK-B,506.1,508.61,506.1,507.87,7496972
2023-10-10,BRK-B,508.41,512.39,508.02,509.97,9574958
2023-10-11,BRK-B,508.09,513.93,508.09,511.21,12299961
2023-10-12,BRK-B,510.1,515.74,510.1,515.71,10816491
2023-10-13,BRK-B,519.64,519.64,515.66,519.01,11455864
2023-10-16,BRK-B,519.61,522.61,519.51,520.1,14698015
2023-10-17,BRK-B,520.75,524.95,520.75,524.55,1642902
2023-10-18,BRK-B,525.45,525.45,515.53,516.9,14704928
2023-10-19,BRK-B,516.03,516.2,513.38,514.71,4814668
2023-10-20,BRK-B,514.76,519.49,514.76,518.37,5255780
2023-10-23,BRK-B,519.14,519.14,513.66,514.17,7948988
2023-10-24,BRK-B,513.07,515.28,513.07,514.19,9426993
2023-10-25,BRK-B,512.29,514.7,511.89,512.01,10212583
2023-10-26,BRK-B,513.08,513.08,507.45,509.42,14545977
2023-10-27,BRK-B,510.13,511.01,509.27,510.85,9681762
2023-10-30,BRK-B,511.77,514.52,511.77,514.17,10798938
2023-10-31,BRK-B,512.82,522.35,512.82,519.39,14645895
2023-11-01,BRK-B,521.5,521.5,511.92,515.37,13692267
2023-11-02,BRK-B,518.69,524.53,518.69,524.4,14556436
2023-11-03,BRK-B,522.98,523.6,521.64,522.95,5046557
2023-11-06,BRK-B,523.58,523.58,520.04,520.44,8243584
2023-11-07,BRK-B,518.44,518.44,513.73,516.35,6060482
2023-11-08,BRK-B,518.56,518.56,510.95,513.32,11103423
2023-11-09,BRK-B,512.52,516.88,512.52,515.59,14551380
2023-11-10,BRK-B,513.98,514.51,511.98,513.92,9541722
2023-11-13,BRK-B,511.86,514.74,511.86,514.14,2951161
2023-11-14,BRK-B,509.33,523.01,509.33,521.41,2425084
2023-11-15,BRK-B,522.65,522.65,515.45,517.75,11202014
2023-11-16,BRK-B,517.18,521.45,516.67,519.2,14592740
2023-11-17,BRK-B,522.15,522.15,507.58,508.99,6504622
2023-11-20,BRK-B,507.3,510.68,505.57,506.31,13281222
2023-11-21,BRK-B,507.39,507.69,505.74,505.87,1024969
2023-11-22,BRK-B,506.32,506.32,498.93,499.44,7087298
2023-11-23,BRK-B,499.02,506.86,499.02,502.4,4330566
2023-11-24,BRK-B,505.2,509.45,505.2,507.38,12977209
2023-11-27,BRK-B,505.52,506.12,501.61,504.25,2621336
2023-11-28,BRK-B,505.02,505.02,490.03,491.98,8408472
2023-11-29,BRK-B,492.05,497.42,492.05,495.42,12172730
2023-11-30,BRK-B,495.03,497.18,494.81,495.19,14138106
2023-12-01,BRK-B,490.98,494.86,489.51,491.77,4698566
2023-12-04,BRK-B,491.61,498.23,491.61,493.47,4801801
2023-12-05,BRK-B,492.17,492.17,486.49,488.34,7595228
2023-12-06,BRK-B,488.87,491.41,488.18,489.96,13480697
2023-12-07,BRK-B,487.73,493.11,487.17,488.95,5441696
2023-12-08,BRK-B,490.57,501.67,490.57,499.9,2801916
2023-12-11,BRK-B,499.94,504.38,499.94,502.94,10140929
2023-12-12,BRK-B,504.95,505.74,504.13,505.01,10264889
2023-12-13,BRK-B,504.79,506.47,502.91,503.37,6899458
2023-12-14,BRK-B,504.72,513.09,504.72,513.08,9353776
2023-12-15,BRK-B,509.55,514.67,509.55,512.95,13037988
2023-12-18,BRK-B,512.61,513.24,507.54,511.67,10036135
2023-12-19,BRK-B,512.32,518.98,512.32,513.89,1046090
2023-12-20,BRK-B,514.22,524.4,514.22,523.05,2116099
2023-12-21,BRK-B,525.54,525.54,523.11,523.56,1246430
2023-12-22,BRK-B,527.36,527.36,521.32,522.84,9453647
2023-12-25,BRK-B,525.96,525.96,522.24,523.55,6531250
2023-12-26,BRK-B,524.2,524.2,516.75,518.44,10171348
2023-12-27,BRK-B,518.78,526.68,518.78,525.71,9608781
2023-12-28,BRK-B,525.15,528.92,525.15,528.3,10889443
2023-12-29,BRK-B,528.88,530.54,528.84,529.67,1879378
2024-01-01,BRK-B,527.28,531.92,527.28,530.84,2453717
2024-01-02,BRK-B,529.81,532.25,529.81,530.37,10065078
2024-01-03,BRK-B,529.62,541.68,529.62,541.23,14729107
2024-01-04,BRK-B,539.63,551.89,539.63,549.61,6694304
2024-01-05,BRK-B,549.57,550.12,547.59,548.48,1705353
2024-01-08,BRK-B,548.73,553.85,548.73,551.15,5244053
2024-01-09,BRK-B,549.52,561.6,549.52,560.76,9464048
2024-01-10,BRK-B,560.72,560.72,554.02,555.71,9504461
2024-01-11,BRK-B,556.51,558.47,555.01,557.01,4851936
2024-01-12,BRK-B,558.97,566.77,558.97,565.05,14275332
2024-01-15,BRK-B,565.2,570.69,565.2,569.22,4554484
2024-01-16,BRK-B,568.15,570.4,564.27,568.66,2700658
2024-01-17,BRK-B,567.61,575.97,567.61,574.33,4493823
2024-01-18,BRK-B,571.93,575.53,569.15,573.51,1692497
2024-01-19,BRK-B,571.36,584.8,571.36,583.21,14892663
2024-01-22,BRK-B,584.3,584.3,580.75,582.49,13623914
2024-01-23,BRK-B,579.31,593.65,579.31,592.79,3644720
2024-01-24,BRK-B,592.5,592.5,587.59,588.75,4918084
2024-01-25,BRK-B,591.44,601.72,591.44,600.54,6391289
2024-01-26,BRK-B,598.31,607.64,598.31,605.25,11228926
2024-01-29,BRK-B,607.01,607.01,595.72,597.13,4288785
2024-01-30,BRK-B,598.69,598.69,594.81,596.75,14799816
2024-01-31,BRK-B,596.88,596.88,590.25,592.57,11010400
2024-02-01,BRK-B,591.24,591.24,587.13,588.3,6178742
2024-02-02,BRK-B,589.36,592.94,586.61,591.18,12420693
2024-02-05,BRK-B,587.98,589.16,582.65,584.87,13262829
2024-02-06,BRK-B,584.68,584.68,577.41,582.4,5114958
2024-02-07,BRK-B,583.76,592.59,583.76,586.61,8533689
2024-02-08,BRK-B,586.09,586.09,575.05,580.64,12825026
2024-02-09,BRK-B,580.8,584.46,579.86,581.9,8800527
2024-02-12,BRK-B,581.26,581.46,577.22,579.91,10070505
